pull_request_id,description,state,created_at,merged_at,closed_at,creator_id,repository_id
pr-530,pull request_530,closed,2023-05-09T14:21:22,2023-05-18T02:07:15,2023-05-26T11:35:35,70,repo-17
pr-531,pull request_531,closed,2023-07-02T05:30:14,2023-07-08T07:30:06,2023-07-15T00:06:43,22,repo-26
pr-532,pull request_532,closed,2022-10-11T03:04:13,2022-10-20T23:02:31,2022-10-27T10:10:48,4,repo-4
pr-533,pull request_533,closed,2022-12-22T07:22:51,2022-12-25T18:11:37,2022-12-26T12:53:24,73,repo-17
pr-534,pull request_534,open,2023-01-10T14:20:41,2023-01-19T18:28:21,2023-01-29T10:29:56,93,repo-28
pr-535,pull request_535,open,2022-09-14T20:16:14,2022-09-19T14:42:02,2022-09-29T06:19:13,66,repo-19
pr-536,pull request_536,open,2023-03-14T21:15:25,2023-03-18T01:48:49,2023-03-26T10:02:50,58,repo-14
pr-537,pull request_537,open,2022-08-02T10:43:22,2022-08-07T03:30:06,2022-08-08T11:45:39,65,repo-22
pr-538,pull request_538,closed,2022-07-24T23:59:39,2022-07-28T21:11:12,2022-08-02T09:24:07,83,repo-19
pr-539,pull request_539,closed,2022-11-24T02:10:46,2022-11-30T10:45:40,2022-12-03T02:55:50,86,repo-5
pr-540,pull request_540,open,2022-07-08T03:03:36,2022-07-16T20:41:18,2022-07-21T06:14:03,14,repo-9
pr-541,pull request_541,open,2022-08-16T10:25:18,2022-08-16T22:19:54,2022-08-19T10:50:56,73,repo-34
pr-542,pull request_542,open,2023-06-17T15:51:34,2023-06-18T16:56:23,2023-06-23T06:41:30,37,repo-31
pr-543,pull request_543,closed,2023-05-12T23:04:59,2023-05-16T00:56:52,2023-05-24T09:06:38,88,repo-21
pr-544,pull request_544,open,2023-02-21T10:07:20,2023-02-26T19:49:00,2023-03-08T08:35:18,16,repo-20
pr-545,pull request_545,closed,2023-01-16T03:30:13,2023-01-25T08:56:08,2023-01-30T21:03:10,65,repo-8
pr-546,pull request_546,closed,2023-02-13T14:39:15,2023-02-14T15:28:32,2023-02-23T15:50:07,81,repo-4
pr-547,pull request_547,closed,2023-03-29T02:31:17,2023-04-07T23:17:09,2023-04-16T04:31:23,81,repo-17
pr-548,pull request_548,closed,2022-11-06T03:22:36,2022-11-06T18:11:58,2022-11-12T05:34:15,60,repo-18
pr-549,pull request_549,open,2022-09-27T22:28:32,2022-09-28T07:21:18,2022-10-06T04:32:52,96,repo-3
pr-550,pull request_550,closed,2023-04-03T06:36:37,2023-04-09T19:58:12,2023-04-18T00:30:20,76,repo-26
pr-551,pull request_551,open,2023-06-07T11:58:54,2023-06-11T02:20:04,2023-06-14T23:14:52,17,repo-10
pr-552,pull request_552,closed,2023-03-26T06:17:34,2023-03-28T16:35:14,2023-03-29T07:31:55,9,repo-3
pr-553,pull request_553,closed,2023-03-20T18:16:00,2023-03-26T16:53:31,2023-04-05T12:53:05,21,repo-27
pr-554,pull request_554,closed,2022-11-24T13:36:36,2022-11-26T06:48:37,2022-12-01T14:17:54,82,repo-2
pr-555,pull request_555,closed,2023-07-01T00:40:11,2023-07-03T20:55:40,2023-07-09T12:08:01,100,repo-16
pr-556,pull request_556,open,2022-11-22T05:47:23,2022-11-24T04:55:37,2022-11-27T09:01:51,26,repo-14
pr-557,pull request_557,closed,2022-08-05T09:11:14,2022-08-05T21:44:14,2022-08-13T05:57:00,78,repo-11
pr-558,pull request_558,open,2023-05-31T09:20:29,2023-06-02T03:19:21,2023-06-06T21:05:47,69,repo-18
pr-559,pull request_559,closed,2022-09-27T14:17:00,2022-10-04T07:38:00,2022-10-08T00:01:37,94,repo-21
pr-560,pull request_560,open,2023-03-20T05:14:27,2023-03-24T10:53:00,2023-04-01T20:41:42,28,repo-28
pr-561,pull request_561,open,2023-03-02T16:11:46,2023-03-06T13:46:18,2023-03-07T13:21:43,6,repo-13
pr-562,pull request_562,open,2022-12-04T13:05:14,2022-12-09T05:01:48,2022-12-13T04:18:28,75,repo-17
pr-563,pull request_563,open,2022-07-07T06:14:54,2022-07-15T14:46:56,2022-07-22T16:48:24,44,repo-30
pr-564,pull request_564,open,2023-01-03T08:18:43,2023-01-12T09:42:08,2023-01-19T14:30:21,20,repo-5
pr-565,pull request_565,closed,2022-09-24T10:07:45,2022-10-03T15:19:16,2022-10-08T03:56:13,5,repo-30
pr-566,pull request_566,closed,2022-08-18T18:12:44,2022-08-27T03:05:09,2022-08-31T06:52:54,16,repo-19
pr-567,pull request_567,closed,2022-11-10T19:05:27,2022-11-10T19:29:39,2022-11-14T22:20:22,93,repo-4
pr-568,pull request_568,closed,2023-03-28T14:38:03,2023-03-31T20:54:46,2023-04-08T14:04:04,57,repo-33
pr-569,pull request_569,open,2022-08-16T19:55:22,2022-08-21T12:14:20,2022-08-26T20:26:22,12,repo-30
pr-570,pull request_570,closed,2022-12-04T06:36:01,2022-12-09T04:39:12,2022-12-18T00:41:49,10,repo-25
pr-571,pull request_571,open,2022-11-02T12:43:44,2022-11-06T09:55:12,2022-11-14T13:24:59,58,repo-4
pr-572,pull request_572,closed,2023-06-18T14:25:18,2023-06-27T12:40:05,2023-07-04T05:47:04,89,repo-25
pr-573,pull request_573,closed,2022-09-28T12:37:11,2022-10-02T04:55:37,2022-10-07T16:52:29,71,repo-23
pr-574,pull request_574,open,2023-02-25T17:51:37,2023-03-01T15:36:28,2023-03-07T11:35:06,43,repo-2
pr-575,pull request_575,closed,2023-03-30T08:46:58,2023-04-07T18:49:54,2023-04-11T15:36:00,99,repo-22
pr-576,pull request_576,closed,2022-11-09T12:41:51,2022-11-11T05:44:48,2022-11-19T21:31:16,4,repo-30
pr-577,pull request_577,open,2023-01-07T22:16:45,2023-01-08T05:51:23,2023-01-10T19:51:54,73,repo-2
pr-578,pull request_578,open,2022-10-15T15:49:27,2022-10-24T17:00:41,2022-10-26T00:03:16,37,repo-17
pr-579,pull request_579,open,2023-04-03T17:32:06,2023-04-05T19:52:22,2023-04-15T06:02:50,37,repo-5
pr-580,pull request_580,closed,2022-07-10T09:26:13,2022-07-10T21:25:36,2022-07-19T00:01:10,5,repo-32
pr-581,pull request_581,open,2023-03-16T16:38:17,2023-03-25T23:28:40,2023-03-28T16:10:03,21,repo-16
pr-582,pull request_582,closed,2022-12-16T05:48:34,2022-12-19T16:37:11,2022-12-25T03:57:04,38,repo-32
pr-583,pull request_583,open,2023-06-22T19:18:42,2023-06-28T01:04:18,2023-07-07T15:55:10,60,repo-33
pr-584,pull request_584,open,2022-11-06T14:04:25,2022-11-11T06:09:17,2022-11-19T00:39:35,59,repo-23
pr-585,pull request_585,open,2022-11-07T22:44:59,2022-11-10T23:12:39,2022-11-12T07:01:03,20,repo-23
pr-586,pull request_586,closed,2023-05-25T05:53:21,2023-06-03T05:49:28,2023-06-06T01:18:57,1,repo-26
pr-587,pull request_587,open,2023-05-09T16:42:40,2023-05-10T20:39:46,2023-05-11T15:10:44,86,repo-11
pr-588,pull request_588,open,2023-06-30T10:54:00,2023-07-01T23:39:11,2023-07-06T01:28:44,86,repo-2
pr-589,pull request_589,closed,2022-12-17T04:12:23,2022-12-22T07:25:43,2022-12-22T17:52:21,47,repo-26
pr-590,pull request_590,closed,2022-12-14T04:15:00,2022-12-16T12:43:34,2022-12-23T07:13:31,55,repo-11
pr-591,pull request_591,open,2022-10-24T03:38:37,2022-10-24T20:19:30,2022-10-25T02:40:57,63,repo-27
pr-592,pull request_592,closed,2022-09-06T12:46:40,2022-09-13T01:36:42,2022-09-15T01:18:37,31,repo-25
pr-593,pull request_593,closed,2022-12-28T12:33:18,2023-01-01T23:04:46,2023-01-10T23:00:02,98,repo-32
pr-594,pull request_594,closed,2023-04-23T17:47:27,2023-05-01T23:20:15,2023-05-03T09:07:03,83,repo-14
pr-595,pull request_595,closed,2022-12-20T18:50:41,2022-12-21T06:39:27,2022-12-25T06:42:19,40,repo-21
pr-596,pull request_596,open,2022-07-07T16:33:38,2022-07-09T00:16:18,2022-07-10T07:20:51,35,repo-1
pr-597,pull request_597,closed,2022-12-23T02:38:05,2022-12-23T09:01:14,2022-12-31T02:44:16,57,repo-9
pr-598,pull request_598,open,2023-02-06T05:50:25,2023-02-08T23:35:54,2023-02-13T03:24:17,80,repo-30
pr-599,pull request_599,open,2023-03-29T00:38:12,2023-04-04T03:36:05,2023-04-04T15:32:47,51,repo-14
pr-600,pull request_600,open,2023-03-08T13:10:05,2023-03-11T06:49:31,2023-03-11T07:49:14,13,repo-9
pr-601,pull request_601,closed,2023-04-19T12:00:42,2023-04-19T15:51:33,2023-04-23T07:14:44,80,repo-17
pr-602,pull request_602,open,2022-11-03T02:59:25,2022-11-11T13:13:32,2022-11-12T15:23:30,89,repo-17
pr-603,pull request_603,closed,2022-12-14T07:54:59,2022-12-22T06:18:31,2022-12-30T10:37:20,96,repo-6
pr-604,pull request_604,closed,2022-10-27T01:21:20,2022-11-02T08:22:18,2022-11-02T19:37:50,92,repo-15
pr-605,pull request_605,open,2023-07-15T05:12:45,2023-07-17T22:39:59,2023-07-18T15:32:54,41,repo-21
pr-606,pull request_606,open,2023-04-16T05:19:01,2023-04-23T23:58:56,2023-05-01T18:59:04,37,repo-24
pr-607,pull request_607,closed,2022-08-03T21:31:05,2022-08-04T21:02:29,2022-08-08T20:00:33,37,repo-34
pr-608,pull request_608,open,2023-03-07T22:34:02,2023-03-16T23:08:43,2023-03-17T13:50:24,12,repo-14
pr-609,pull request_609,closed,2023-05-21T07:43:17,2023-05-29T13:45:07,2023-06-06T18:00:58,68,repo-2
pr-610,pull request_610,open,2023-05-26T00:20:18,2023-05-31T20:42:10,2023-06-04T02:22:26,31,repo-21
pr-611,pull request_611,closed,2023-06-02T15:28:19,2023-06-10T04:41:57,2023-06-14T16:33:39,13,repo-19
pr-612,pull request_612,closed,2023-02-17T00:31:47,2023-02-24T08:30:32,2023-02-27T18:03:28,31,repo-4
pr-613,pull request_613,open,2022-08-28T22:13:15,2022-08-31T20:24:35,2022-09-03T10:42:16,45,repo-33
pr-614,pull request_614,closed,2022-11-08T05:50:34,2022-11-16T21:21:14,2022-11-21T19:14:40,32,repo-13
pr-615,pull request_615,open,2022-07-29T09:25:29,2022-08-01T15:40:16,2022-08-02T06:24:39,14,repo-7
pr-616,pull request_616,closed,2023-01-02T12:12:02,2023-01-11T18:35:01,2023-01-18T07:51:33,14,repo-29
pr-617,pull request_617,closed,2022-08-26T13:00:11,2022-09-02T11:18:43,2022-09-12T05:46:07,30,repo-17
pr-618,pull request_618,closed,2023-01-15T08:08:02,2023-01-23T02:42:55,2023-01-24T23:44:02,6,repo-28
pr-619,pull request_619,open,2022-09-23T23:37:38,2022-09-28T23:10:16,2022-10-01T04:47:44,12,repo-25
pr-620,pull request_620,closed,2023-07-07T12:23:43,2023-07-11T13:40:21,2023-07-11T23:44:37,13,repo-27
pr-621,pull request_621,closed,2023-05-26T11:45:20,2023-05-30T04:31:23,2023-06-06T15:11:44,73,repo-24
pr-622,pull request_622,open,2022-09-12T06:14:18,2022-09-12T15:05:01,2022-09-19T06:36:07,61,repo-11
pr-623,pull request_623,open,2023-06-04T13:44:49,2023-06-04T21:02:20,2023-06-08T17:22:35,94,repo-7
pr-624,pull request_624,open,2022-09-24T02:23:44,2022-10-01T00:14:33,2022-10-09T20:58:57,6,repo-9
pr-625,pull request_625,closed,2023-06-27T21:31:35,2023-07-06T16:43:08,2023-07-11T00:44:11,89,repo-12
pr-626,pull request_626,closed,2022-07-17T00:37:02,2022-07-19T12:53:40,2022-07-21T05:26:58,88,repo-7
pr-627,pull request_627,open,2022-08-11T04:36:58,2022-08-12T18:28:50,2022-08-17T02:41:17,10,repo-20
pr-628,pull request_628,closed,2022-11-17T09:20:27,2022-11-25T11:54:48,2022-12-01T13:27:24,26,repo-12
pr-629,pull request_629,open,2023-02-19T19:16:42,2023-03-01T12:42:04,2023-03-08T16:50:38,61,repo-10
pr-630,pull request_630,closed,2022-12-15T09:20:34,2022-12-24T07:07:26,2022-12-24T22:11:03,11,repo-3
pr-631,pull request_631,closed,2022-09-18T14:12:22,2022-09-25T01:33:13,2022-10-04T16:42:00,56,repo-15
pr-632,pull request_632,closed,2023-04-07T16:21:57,2023-04-08T11:00:36,2023-04-11T03:47:37,15,repo-9
pr-633,pull request_633,open,2023-06-14T07:10:25,2023-06-20T14:40:46,2023-06-28T09:34:59,98,repo-8
pr-634,pull request_634,closed,2023-01-15T08:33:43,2023-01-18T13:41:11,2023-01-23T13:56:31,84,repo-30
pr-635,pull request_635,closed,2022-07-03T19:17:18,2022-07-10T23:36:18,2022-07-19T01:26:08,60,repo-34
pr-636,pull request_636,open,2022-08-19T11:17:19,2022-08-23T11:27:29,2022-08-31T13:57:40,10,repo-33
pr-637,pull request_637,open,2022-10-19T08:11:43,2022-10-24T10:06:34,2022-10-25T13:52:35,69,repo-18
pr-638,pull request_638,closed,2023-03-08T22:41:54,2023-03-13T05:35:36,2023-03-14T23:30:01,5,repo-29
pr-639,pull request_639,closed,2023-06-22T23:16:06,2023-06-25T05:58:59,2023-06-29T18:39:14,36,repo-5
pr-640,pull request_640,closed,2022-10-01T20:05:44,2022-10-07T14:43:22,2022-10-13T10:40:59,30,repo-9
pr-641,pull request_641,open,2023-03-09T11:31:04,2023-03-15T13:53:46,2023-03-25T04:51:43,48,repo-23
pr-642,pull request_642,open,2022-10-06T15:04:31,2022-10-13T13:28:50,2022-10-21T11:46:26,57,repo-16
pr-643,pull request_643,open,2022-12-19T16:38:28,2022-12-28T15:39:23,2023-01-05T21:32:46,84,repo-24
pr-644,pull request_644,closed,2022-09-07T14:48:18,2022-09-14T10:29:24,2022-09-21T06:28:27,5,repo-3
pr-645,pull request_645,open,2023-04-18T21:45:25,2023-04-26T18:42:56,2023-05-04T23:38:32,58,repo-1
pr-646,pull request_646,open,2022-11-17T03:49:15,2022-11-23T03:55:14,2022-12-02T07:54:05,33,repo-5
pr-647,pull request_647,closed,2022-09-06T07:59:47,2022-09-13T10:27:15,2022-09-20T17:45:17,3,repo-29
pr-648,pull request_648,closed,2022-08-09T06:06:12,2022-08-09T19:09:04,2022-08-15T21:07:10,18,repo-6
pr-649,pull request_649,closed,2023-01-21T07:05:27,2023-01-24T11:06:38,2023-01-31T06:11:02,75,repo-26
pr-650,pull request_650,closed,2022-10-07T08:30:59,2022-10-14T14:30:44,2022-10-22T19:03:28,70,repo-14
pr-651,pull request_651,closed,2022-12-16T08:02:17,2022-12-23T12:52:17,2022-12-25T02:32:15,71,repo-31
pr-652,pull request_652,closed,2022-11-14T22:35:38,2022-11-23T16:29:00,2022-12-01T21:30:03,26,repo-8
pr-653,pull request_653,open,2022-07-30T18:58:38,2022-08-03T05:15:14,2022-08-07T14:27:42,99,repo-18
pr-654,pull request_654,closed,2023-07-07T14:17:08,2023-07-09T02:22:06,2023-07-15T15:30:44,40,repo-17
pr-655,pull request_655,closed,2023-02-08T21:47:40,2023-02-16T05:24:43,2023-02-16T13:53:55,49,repo-33
pr-656,pull request_656,open,2023-03-17T16:37:15,2023-03-20T13:32:46,2023-03-29T03:03:24,73,repo-34
pr-657,pull request_657,closed,2023-06-14T13:15:18,2023-06-21T08:06:42,2023-07-01T06:58:29,94,repo-10
pr-658,pull request_658,closed,2023-06-19T11:07:44,2023-06-24T22:17:27,2023-06-26T03:48:18,26,repo-32
pr-659,pull request_659,closed,2023-01-16T17:31:30,2023-01-19T09:37:05,2023-01-23T23:12:58,45,repo-5
pr-660,pull request_660,closed,2023-07-02T03:46:26,2023-07-11T03:25:55,2023-07-15T01:45:32,63,repo-1
pr-661,pull request_661,open,2023-02-07T17:47:58,2023-02-15T05:05:19,2023-02-16T03:01:16,36,repo-32
pr-662,pull request_662,closed,2023-03-01T00:58:08,2023-03-09T23:59:53,2023-03-11T02:59:47,63,repo-21
pr-663,pull request_663,open,2023-01-30T22:39:47,2023-02-04T01:08:13,2023-02-11T22:53:37,69,repo-27
pr-664,pull request_664,open,2023-02-14T10:38:04,2023-02-23T08:05:28,2023-03-03T07:14:47,80,repo-16
pr-665,pull request_665,open,2022-09-11T13:17:32,2022-09-20T01:26:50,2022-09-21T12:42:42,96,repo-34
pr-666,pull request_666,open,2022-08-19T03:37:23,2022-08-19T05:23:26,2022-08-20T13:45:08,33,repo-20
pr-667,pull request_667,closed,2022-09-17T04:38:21,2022-09-22T17:41:00,2022-09-27T04:47:51,25,repo-23
pr-668,pull request_668,closed,2022-08-19T06:17:08,2022-08-27T16:39:20,2022-09-01T11:24:09,4,repo-4
pr-669,pull request_669,open,2022-09-01T02:26:34,2022-09-06T16:23:44,2022-09-12T19:01:21,38,repo-34
pr-670,pull request_670,open,2023-02-17T17:39:21,2023-02-27T11:24:03,2023-03-01T12:58:42,58,repo-7
pr-671,pull request_671,closed,2023-06-11T05:52:16,2023-06-13T18:06:36,2023-06-18T23:14:39,26,repo-24
pr-672,pull request_672,closed,2023-05-09T17:56:53,2023-05-13T08:42:33,2023-05-18T15:32:47,63,repo-16
pr-673,pull request_673,closed,2023-06-23T20:05:39,2023-07-01T13:47:31,2023-07-02T15:55:47,74,repo-19
pr-674,pull request_674,closed,2023-07-03T18:45:09,2023-07-10T14:30:10,2023-07-18T09:48:21,30,repo-29
pr-675,pull request_675,open,2022-08-20T20:10:34,2022-08-29T03:03:49,2022-09-06T06:10:01,22,repo-22
pr-676,pull request_676,closed,2022-07-20T11:21:26,2022-07-21T11:35:08,2022-07-27T11:37:21,47,repo-23
pr-677,pull request_677,open,2022-10-19T01:30:38,2022-10-23T10:50:49,2022-10-25T09:03:13,29,repo-4
pr-678,pull request_678,closed,2023-01-07T15:03:22,2023-01-09T03:39:56,2023-01-10T03:54:53,27,repo-13
pr-679,pull request_679,closed,2023-06-26T21:12:47,2023-07-03T02:54:14,2023-07-04T14:11:35,1,repo-18
pr-680,pull request_680,closed,2022-08-31T16:32:17,2022-09-06T01:54:49,2022-09-15T13:19:06,19,repo-4
pr-681,pull request_681,closed,2022-09-26T21:52:30,2022-10-01T13:34:47,2022-10-05T17:06:36,56,repo-15
pr-682,pull request_682,open,2022-07-25T05:56:02,2022-07-31T19:46:55,2022-08-07T21:53:25,43,repo-14
pr-683,pull request_683,closed,2022-08-12T10:19:54,2022-08-16T13:46:36,2022-08-17T04:52:05,5,repo-32
pr-684,pull request_684,open,2022-07-10T19:04:29,2022-07-11T11:56:37,2022-07-20T22:04:37,10,repo-31
pr-685,pull request_685,closed,2022-12-16T12:40:54,2022-12-25T15:17:12,2022-12-25T16:40:15,62,repo-13
pr-686,pull request_686,closed,2022-08-15T05:10:20,2022-08-21T16:10:36,2022-08-28T20:10:06,56,repo-32
pr-687,pull request_687,closed,2023-05-09T10:21:55,2023-05-12T18:01:00,2023-05-14T08:52:13,26,repo-11
pr-688,pull request_688,open,2023-06-17T05:50:57,2023-06-20T08:50:02,2023-06-25T17:52:52,28,repo-34
pr-689,pull request_689,open,2022-10-31T04:47:32,2022-11-08T16:16:04,2022-11-09T04:44:26,63,repo-33
pr-690,pull request_690,closed,2023-03-27T09:36:37,2023-04-04T16:22:31,2023-04-13T13:24:04,85,repo-8
pr-691,pull request_691,open,2022-08-14T09:44:22,2022-08-23T14:03:38,2022-08-29T16:54:08,93,repo-32
pr-692,pull request_692,open,2022-12-01T00:06:19,2022-12-05T18:25:18,2022-12-07T11:25:32,68,repo-27
pr-693,pull request_693,closed,2022-11-24T12:31:53,2022-11-28T17:00:05,2022-12-04T20:44:37,65,repo-31
pr-694,pull request_694,closed,2023-01-06T13:06:21,2023-01-16T02:20:23,2023-01-24T16:40:33,22,repo-25
pr-695,pull request_695,closed,2022-08-15T18:46:20,2022-08-22T16:18:20,2022-08-30T22:40:58,62,repo-10
pr-696,pull request_696,closed,2022-10-02T08:49:44,2022-10-11T08:13:12,2022-10-13T20:20:33,100,repo-33
pr-697,pull request_697,open,2023-07-01T13:57:50,2023-07-07T01:10:05,2023-07-10T06:41:06,96,repo-34
pr-698,pull request_698,closed,2022-12-18T02:04:40,2022-12-26T06:11:36,2023-01-04T10:26:49,14,repo-9
pr-699,pull request_699,closed,2023-04-09T19:42:13,2023-04-16T14:26:32,2023-04-21T17:56:48,16,repo-34
pr-700,pull request_700,closed,2022-11-12T21:25:16,2022-11-13T02:03:04,2022-11-22T09:19:56,43,repo-21
pr-701,pull request_701,closed,2022-08-05T22:39:03,2022-08-12T02:20:46,2022-08-12T04:35:25,80,repo-4
pr-702,pull request_702,open,2022-07-25T18:31:26,2022-07-31T22:13:20,2022-08-02T03:18:19,2,repo-27
pr-703,pull request_703,open,2022-12-09T17:56:58,2022-12-17T01:26:27,2022-12-24T13:07:25,58,repo-17
pr-704,pull request_704,open,2022-12-31T03:15:40,2023-01-08T21:51:53,2023-01-17T07:43:20,15,repo-17
pr-705,pull request_705,open,2022-09-28T04:43:37,2022-09-29T11:38:00,2022-10-05T23:43:22,77,repo-5
pr-706,pull request_706,closed,2022-12-13T06:46:42,2022-12-15T09:06:24,2022-12-15T14:24:38,4,repo-19
pr-707,pull request_707,closed,2022-10-05T20:14:45,2022-10-14T02:17:41,2022-10-15T16:18:51,93,repo-27
pr-708,pull request_708,closed,2023-03-31T03:14:55,2023-04-05T19:12:37,2023-04-14T17:31:33,70,repo-30
pr-709,pull request_709,open,2023-07-15T21:58:18,2023-07-19T02:11:15,2023-07-19T18:20:40,32,repo-31
pr-710,pull request_710,open,2022-12-10T00:17:08,2022-12-12T23:17:03,2022-12-14T01:43:18,2,repo-15
pr-711,pull request_711,open,2022-11-21T00:59:24,2022-11-21T06:40:42,2022-11-26T03:52:01,8,repo-34
pr-712,pull request_712,open,2023-05-21T05:00:57,2023-05-22T05:43:08,2023-05-28T21:46:07,74,repo-9
pr-713,pull request_713,open,2023-05-23T16:14:32,2023-05-26T09:18:51,2023-05-31T16:40:15,77,repo-12
pr-714,pull request_714,open,2023-07-09T04:17:36,2023-07-13T07:30:28,2023-07-15T12:50:13,54,repo-5
pr-715,pull request_715,closed,2022-12-09T19:45:36,2022-12-12T02:48:07,2022-12-15T16:26:52,24,repo-18
pr-716,pull request_716,closed,2023-07-11T21:44:37,2023-07-15T17:40:36,2023-07-17T11:02:04,50,repo-5
pr-717,pull request_717,closed,2023-03-03T12:28:41,2023-03-12T14:41:30,2023-03-16T06:04:41,81,repo-33
pr-718,pull request_718,closed,2023-02-09T21:55:11,2023-02-10T16:40:10,2023-02-12T01:02:55,2,repo-14
pr-719,pull request_719,open,2022-12-08T21:45:29,2022-12-17T22:16:58,2022-12-19T01:54:29,64,repo-23
pr-720,pull request_720,open,2023-05-13T11:46:30,2023-05-22T16:03:07,2023-05-24T20:06:36,53,repo-28
pr-721,pull request_721,closed,2023-03-04T22:04:47,2023-03-09T18:08:26,2023-03-09T21:55:31,11,repo-24
pr-722,pull request_722,open,2022-12-29T01:09:41,2023-01-05T12:35:57,2023-01-07T02:48:53,23,repo-31
pr-723,pull request_723,closed,2022-11-10T07:52:03,2022-11-16T22:05:17,2022-11-20T17:49:36,100,repo-16
pr-724,pull request_724,open,2022-11-16T09:52:28,2022-11-21T15:57:41,2022-11-27T14:50:04,74,repo-18
pr-725,pull request_725,closed,2023-07-16T07:28:02,2023-07-16T13:13:58,2023-07-18T00:36:53,41,repo-1
pr-726,pull request_726,closed,2022-09-21T20:44:32,2022-09-27T03:45:03,2022-10-04T12:30:37,64,repo-26
pr-727,pull request_727,open,2023-01-20T11:42:33,2023-01-22T06:21:59,2023-01-30T16:54:52,46,repo-7
pr-728,pull request_728,closed,2023-05-04T13:54:02,2023-05-10T03:21:44,2023-05-18T22:38:42,64,repo-4
pr-729,pull request_729,closed,2023-06-07T05:47:05,2023-06-10T10:14:34,2023-06-16T02:18:30,8,repo-17
pr-730,pull request_730,open,2023-04-03T13:05:48,2023-04-04T03:55:13,2023-04-05T11:14:07,82,repo-33
pr-731,pull request_731,open,2023-06-09T03:32:11,2023-06-16T20:10:58,2023-06-23T19:48:25,29,repo-3
pr-732,pull request_732,open,2023-07-08T08:59:33,2023-07-10T22:59:13,2023-07-19T08:13:43,26,repo-24
pr-733,pull request_733,open,2022-07-18T10:28:04,2022-07-27T23:23:03,2022-07-31T18:03:37,67,repo-5
pr-734,pull request_734,open,2022-07-17T04:03:53,2022-07-18T22:08:31,2022-07-25T04:00:24,87,repo-6
pr-735,pull request_735,closed,2023-03-27T17:39:25,2023-03-31T14:33:54,2023-04-02T17:57:18,11,repo-34
pr-736,pull request_736,open,2022-10-07T07:56:58,2022-10-11T23:00:45,2022-10-19T01:57:56,35,repo-25
pr-737,pull request_737,open,2022-10-07T14:36:27,2022-10-15T13:57:10,2022-10-22T04:55:06,30,repo-11
pr-738,pull request_738,open,2023-03-14T13:04:09,2023-03-23T16:22:43,2023-03-27T21:34:01,2,repo-1
pr-739,pull request_739,open,2023-01-18T21:43:52,2023-01-27T23:28:08,2023-01-31T00:30:59,25,repo-30
pr-740,pull request_740,closed,2022-12-13T06:38:30,2022-12-19T06:21:26,2022-12-20T22:13:07,11,repo-31
pr-741,pull request_741,closed,2023-01-04T07:32:30,2023-01-08T21:39:05,2023-01-11T23:51:35,53,repo-16
pr-742,pull request_742,open,2022-12-02T00:55:43,2022-12-02T08:21:51,2022-12-05T20:25:34,33,repo-17
pr-743,pull request_743,closed,2023-05-05T19:42:45,2023-05-07T12:17:32,2023-05-12T10:41:15,10,repo-34
pr-744,pull request_744,open,2023-04-03T17:21:39,2023-04-10T19:37:03,2023-04-12T07:51:30,58,repo-28
pr-745,pull request_745,closed,2023-04-09T10:18:06,2023-04-14T21:51:21,2023-04-22T09:08:01,29,repo-4
pr-746,pull request_746,open,2023-02-28T09:25:05,2023-03-06T11:02:49,2023-03-10T11:02:43,6,repo-15
pr-747,pull request_747,closed,2023-06-21T02:57:45,2023-06-25T20:34:59,2023-06-29T18:49:47,82,repo-25
pr-748,pull request_748,open,2022-09-24T20:32:03,2022-10-03T12:09:53,2022-10-12T06:14:28,91,repo-20
pr-749,pull request_749,closed,2022-10-15T23:39:23,2022-10-16T05:33:07,2022-10-21T10:53:36,94,repo-19
pr-750,pull request_750,open,2022-07-17T00:54:37,2022-07-24T00:48:27,2022-07-27T00:32:00,27,repo-30
pr-751,pull request_751,closed,2023-04-15T15:58:31,2023-04-16T19:06:19,2023-04-18T15:43:52,9,repo-26
pr-752,pull request_752,closed,2022-10-27T11:45:59,2022-11-02T23:06:19,2022-11-05T14:01:48,90,repo-10
pr-753,pull request_753,open,2023-03-02T08:48:50,2023-03-06T15:19:44,2023-03-10T05:45:02,4,repo-34
pr-754,pull request_754,closed,2022-08-14T08:47:00,2022-08-14T20:08:18,2022-08-17T19:49:46,90,repo-21
pr-755,pull request_755,open,2023-02-24T22:24:27,2023-03-01T06:09:06,2023-03-03T22:46:53,50,repo-1
pr-756,pull request_756,closed,2023-04-01T12:31:39,2023-04-08T17:43:55,2023-04-18T16:58:42,68,repo-5
pr-757,pull request_757,closed,2023-04-16T15:06:41,2023-04-23T11:45:09,2023-05-02T11:26:38,77,repo-24
pr-758,pull request_758,closed,2023-05-01T00:56:40,2023-05-03T20:31:18,2023-05-10T01:17:43,14,repo-27
pr-759,pull request_759,closed,2022-10-26T14:16:50,2022-11-01T02:41:51,2022-11-03T18:10:17,11,repo-20
pr-760,pull request_760,closed,2023-02-25T01:58:49,2023-02-26T11:04:17,2023-03-05T14:47:56,43,repo-8
pr-761,pull request_761,open,2022-07-30T11:14:31,2022-08-09T09:37:20,2022-08-14T14:22:27,66,repo-24
pr-762,pull request_762,closed,2022-11-28T08:32:02,2022-12-03T13:26:50,2022-12-08T19:44:57,62,repo-7
pr-763,pull request_763,closed,2022-12-24T19:19:57,2022-12-26T06:38:51,2022-12-27T13:24:59,77,repo-6
